sponsor,xml,title,summary,start_year,start_month,phase,conditions,enrollment,status,meshes,condition_final
Novartis,NCT00446082.xml,"A Phase I, Multicenter, Open-label, Randomized Study Assessing the Pharmacokinetics, Safety, and Tolerability of Monthly Doses of Pasireotide i.m. LAR Injection in Patients With Acromegaly and Patients With Carcinoid Disease",This study will assess the pharmacokinetic profile and the safety/tolerability profile of single and monthly doses of pasireotide LAR intramuscular (i.m.) injection in patients with acromegaly and patients with carcinoid disease,2006,6,Phase 1,"['Carcinoid Tumor', 'Acromegaly']",85,Completed,"['Carcinoid Tumor', 'Acromegaly']",Carcinoid Tumor
Novartis,NCT00448396.xml,An Open Label Phase I Study to Evaluate the Effects of Patupilone on the Pharmacokinetics and Pharmacodynamics of Warfarin in Patients With Advanced Malignancies,To evaluate the effects of patupilone on the pharmacokinetics of warfarin in patients with advanced malignancies.,2007,3,Phase 1,['Advanced Malignancies'],17,Completed,['Neoplasms'],Neoplasms
Novartis,NCT00456833.xml,A Combined Phase 1 and 2 Study Investigating the Combination of RAD001 and Erlotinib in Patients With Advanced NSCLC Previously Treated Only With Chemotherapy,This study aims to assess the value of combined treatment with RAD001 and erlotinib in patients with advanced Non Small Cell Lung Cancer treated only with chemotherapy as systemic therapy.,2005,6,Phase 1,['Non Small Cell Lung Cancer'],248,Completed,"['Lung Neoplasms', 'Carcinoma, Non-Small-Cell Lung']",Lung Neoplasms
Novartis,NCT00457119.xml,"A Two-step Phase 1 Study Investigating the Combination of RAD001 With Carboplatin, Paclitaxel and Bevacizumab in Non-small-cell Lung Cancer (NSCLC) Patients Not Treated Previously With Systemic Therapy","This 2 step study aims to establish a tolerable dose level and regimen of RAD001 in patients with advanced NCLC not previously treated with systemic therapy. In step 1 of this study, RAD 001 is given in combination with carboplatin and paclitaxel and in Step 2 RAD001 is given in combination with carboplatin, paclitaxel and bevacizumab",2007,2,Phase 1,['Non Small Cell Lung Cancer'],69,Completed,"['Lung Neoplasms', 'Carcinoma, Non-Small-Cell Lung']",Lung Neoplasms
Novartis,NCT00466466.xml,A Phase Ib Study Investigating the Combination of RAD001 With Cisplatin and Etoposide in Patients With Extensive-stage Small-cell Lung Cancer Not Previously Treated With Chemotherapy,This study aims to establish a tolerable dose level and regimen of RAD001 in combination with cisplatin and etoposide (standard-of-care chemotherapy) in patients with extensive stage small-cell lung cancer (SCLC) who have not previously been treated with systemic chemotherapy.,2007,4,Phase 1,['Small-Cell Lung Cancer'],20,Completed,"['Lung Neoplasms', 'Small Cell Lung Carcinoma']",Lung Neoplasms
Novartis,NCT00468260.xml,An Open Label Phase I Study to Evaluate the Effects of Patupilone on the Pharmacokinetics and Pharmacodynamics of Warfarin in Patients With Advanced Malignancies-extension Study,To evaluate the effects of patupilone on the pharmacokinetics of warfarin in patients with advanced malignancies.,2007,5,Phase 1,['Advanced Malignancies'],12,Terminated,['Neoplasms'],Neoplasms
Novartis,NCT00471328.xml,"A Randomized, Open-label, Multi-center Study to Evaluate the Efficacy of Nilotinib Versus Best Supportive Care With or Without a Tyrosine Kinase Inhibitor (Investigator's Choice) in Adult Patients With Gastrointestinal Stromal Tumors Resistant to Both Imatinib and Sunitinib",The study evaluated the safety and efficacy of nilotinib versus current treatment in adults with gastrointestinal stromal tumors (GIST) who have either progressed or who were intolerant to the first and second line treatments.,2007,3,Phase 3,['Gastrointestinal Stromal Tumors'],248,Completed,['Gastrointestinal Stromal Tumors'],Gastrointestinal Stromal Tumors
Novartis,NCT00472368.xml,"An Open-label, Single Center, Study to Determine the Absorption, Distribution, Metabolism, and Excretion (ADME) of LBH589 After a Single Oral Administration of 20 mg (14C) LBH589 in Advanced Cancer Patients","This single center study will help determine the absorption, metabolism, and excretion of LBH589 and to assess the safety and efficacy of LBH589 in advanced cancer patients for whom no standard therapy exists.",2007,5,Phase 1,['Cancer Patients With Advanced Solid Tumors Including Lymphoma or Chronic Hematological Malignancies'],4,Completed,['Neoplasms'],Neoplasms
Novartis,NCT00478634.xml,"An Open-label, Multicenter Phase 1 Study Investigating the Combination of RAD001, Cetuximab and Irinotecan as Second-line Therapy After FOLFOX (or XELOX) Plus Bevacizumab (if Given as Part of Local Standard Practice) in Patient With Metastatic Colorectal Adenocarcinoma",This study will assess the safety of RAD001 when given together with cetuximab and irinotecan,2007,5,Phase 1,"['Colorectal Cancer', 'Colorectal Carcinoma', 'Colorectal Tumors', 'Neoplasms, Colorectal']",19,Completed,['Colorectal Neoplasms'],Colorectal Neoplasms
Novartis,NCT00490139.xml,"A Randomised, Multi-centre, Open-label, Phase III Study of Adjuvant Lapatinib, Trastuzumab, Their Sequence and Their Combination in Patients With HER2/ErbB2 Positive Primary Breast Cancer","This is a randomised, open label multi-centre phase III study comparing the activity of lapatinib alone versus trastuzumab alone versus trastuzumab followed by lapatinib versus lapatinib concomitantly with trastuzumab in the adjuvant treatment of patients with ErbB2 overexpressing and/or amplified breast cancer. Patients will be enrolled according to one of two design schemas, with Design 2 having two chemotherapy options (Design 2 and 2B), and will be randomised to one of four treatment regimens within each design schema. The primary objective of this study is to compare disease-free survival (DFS) in patients with HER2 overexpressing and/or amplified breast cancer randomised to trastuzumab for one year versus lapatinib for one year versus trastuzumab (12 or 18 weeks, according to assigned design) followed by a six-week treatment-free interval followed by lapatinib (28 or 34 weeks, according to assigned design) versus trastuzumab in combination with lapatinib for one year (52 weeks). Secondary objectives include treatment comparisons with respect to overall survival, time to recurrence, time to distant recurrence, safety and tolerability, incidence of brain metastasis, and analyses conducted separately for cohorts of patients defined by presence or absence of cMyc oncogene amplification, expression level of PTEN and presence or absence of the p95HER2 receptor. On August 18, 2011, the ALTTO Independent Data Monitoring Committee (IDMC) met to review the first planned interim analysis. The IDMC reported that the comparison of lapatinib alone versus trastuzumab alone crossed the futility boundary, indicating that the lapatinib alone arm was unlikely to meet the pre-specified criteria to demonstrate non-inferiority to trastuzumab alone with respect to disease-free survival (DFS). The IDMC also stated that the other three arms (trastuzumab alone, sequential trastuzumab/lapatinib arm and the combination arm) should continue as planned with no changes.",2007,5,Phase 3,"['Neoplasms, Breast']",8385,"Active, not recruiting",['Breast Neoplasms'],Breast Neoplasms
Novartis,NCT00493766.xml,"A Phase IA/IB, Two Arm, Multi-center, Open-label, Dose Escalation Study of Oral LBH589 Alone and in Combination With IV Docetaxel and Oral Prednisone in Hormone Refractory Prostate Cancer (HRPC)","This is a parallel, two-arm, open-label, multicenter phase IA/IB study of LBH589 (oral formulation) alone and in combination with docetaxel in patients with progressing hormone refractory prostate cancer. This study is designed to determine the maximum tolerated dose of LBH589 as a single agent and in combination with docetaxel and prednisone 5 mg two times a day , and to characterize the safety, tolerability, biologic activity and pharmacokinetic profile",2006,5,Phase 1,['Hormone Refractory Prostate Cancer'],16,Terminated,['Prostatic Neoplasms'],Prostatic Neoplasms
Novartis,NCT00508274.xml,An Open-Label Multicenter Study Administering Lapatinib and Capecitabine in Women With Advanced or MEtastatic Breast Cancer,Local study in China and Hong Kong to evaluate safety and efficacy in lapatinib + capecitabine in women with HER positive advanced or metastatic breast cancer. Primary objective is response rate.,2007,7,Phase 3,"['Neoplasms, Breast']",52,"Active, not recruiting",['Breast Neoplasms'],Breast Neoplasms
Novartis,NCT00510068.xml,A Randomized Double-blind Phase III Study of RAD001 10 mg/d Plus Best Supportive Care Versus Placebo Plus Best Supportive Care in the Treatment of Patients With Advanced Pancreatic Neuroendocrine Tumor (NET),The purpose of this study was to evaluate progression free survival in those participants assigned everolimus 10 mg/day plus Best Supportive Care versus those assigned to placebo plus Best Supportive Care in Advanced Neuroendocrine Tumors of pancreatic origin.,2007,7,Phase 3,['Advanced Neuroendocrine Tumors of Pancreatic Origin'],410,Completed,['Neuroendocrine Tumors'],Neuroendocrine Tumors
Novartis,NCT00510354.xml,"Multicenter, Single-arm, Two Stage Phase II Trial of RAD001 (Everolimus) With Imatinib in Imatinib-resistant Patients With Progressive GIST","The purpose of this multicenter, single-arm, Simon two-stage, phase II trial is to determine the efficacy and safety of everolimus in combination with Imatinib mesylate in patients with previously treated, histologically proven GIST whose disease has recurred or progressed while receiving 400 mg/day of Imatinib mesylate at any time during at least a 2 months' treatment period.",2006,10,Phase 4,['Progressive Gastrointestinal Stromal Tumor'],28,Completed,['Gastrointestinal Stromal Tumors'],Gastrointestinal Stromal Tumors
Novartis,NCT00519324.xml,"A Single Arm, Multi-center Phase II Study of RAD001 in Patients With Advanced Gastric Carcinoma Whose Cancer Has Progressed Despite Prior Treatment","The purpose of this study is to assess the efficacy and safety of everolimus 10mg daily in patients with advanced gastric carcinoma (inoperable, recurrent or metastatic gastric cancer) whose cancer has progressed despite prior treatment.",2007,8,Phase 2,['Advanced Gastric Cancer'],54,Completed,['Stomach Neoplasms'],Stomach Neoplasms
Novartis,NCT00535418.xml,Pre-operative Hormone Therapy for Postmenopausal Women With ER and/or PgR Positive Breast Cancer: An Uncontrolled Phase IIb/III Trial to Assess Optimal Duration of Pre-operative Treatment With Letrozole and to Correlate Clinical Efficacy With Appropriate Surrogate Markers,This study will assess optimal duration of pre-operative treatment with letrozole and to correlate clinical efficacy with appropriate surrogate markers.,2000,6,Phase 2/Phase 3,['Breast Cancer'],35,Completed,['Breast Neoplasms'],Breast Neoplasms
Novartis,NCT00535951.xml,"A Phase IB, Open-Label, Multicenter Study to Investigate the Effect of Oral LBH589 on Dextromethorphan, a CYP2D6 Substrate, and to Assess the Efficacy and Safety of Oral LBH589 in Patients With Advanced Solid Tumors","This study will investigate the effect of oral LBH589 on dextromethorphan, a CYP2D6 substrate, and to assess safety and efficacy of oral LBH589 when used with this co-medication in advanced stage NSCLC or malignant pleural mesothelioma patients",2007,11,Phase 1,"['Carcinoma, Non-Small-Cell Lung', 'Mesothelioma']",18,Completed,"['Carcinoma, Non-Small-Cell Lung', 'Mesothelioma']","Carcinoma, Non-Small-Cell Lung"
Novartis,NCT00553358.xml,"Neo ALTTO (Neoadjuvant Lapatinib and/or Trastuzumab Treatment Optimisation) Study: A Randomised, Multicenter Open-label Phase III Study of Neoadjuvant Lapatinib, Trastuzumab and Their Combination Plus Paclitaxel in Women With HER2/ErbB2 Positive Primary Breast Cancer","This is a randomised, open label multicenter Phase III study comparing the efficacy of neoadjuvant lapatinib plus paclitaxel, versus trastuzumab plus paclitaxel, versus concomitant lapatinib and trastuzumab plus paclitaxel given as neoadjuvant treatment in HER2/ErbB2 over-expressing and/or amplified primary breast cancer. Patients will be randomised to receive either: lapatinib 1500 mg daily, trastuzumab 4 mg/kg intravenous (IV) load followed by 2 mg/kg IV weekly, or lapatinib 1000 mg daily with trastuzumab 4 mg/kg IV load followed by 2 mg/kg IV weekly for a total of 6 weeks. After this biological window, patients on monotherapy arms will continue on the same targeted therapy plus weekly paclitaxel 80 mg/m^2 for a further 12 weeks, up to definitive surgery. In the combination arm, patients will receive lapatinib 750 mg daily in combination with trastuzumab 2 mg/kg IV plus weekly paclitaxel 80mg/m^2 IV for a further 12 weeks, up to definitive surgery. After surgery, patients will receive three courses of adjuvant chemotherapy with 5-Fluorouracil Epirubicin Cyclophosphamide (FEC) followed by the same targeted therapy as in the biological window of the neoadjuvant setting for a further 34 weeks (in the combination arm, lapatinib dose will be 1000 mg daily in combination with trastuzumab). The planned total duration of the anti-HER2 therapy one year. Primary objective is to evaluate and compare the rate of pathological complete response (pCR) at the time of surgery in patients with HER2/ErbB2 overexpressing or amplified operable breast cancer randomised to lapatinib followed by lapatinib plus paclitaxel versus trastuzumab followed by trastuzumab plus paclitaxel versus lapatinib in combination with trastuzumab followed by lapatinib, trastuzumab plus paclitaxel.",2008,1,Phase 3,"['Neoplasms, Breast']",455,"Active, not recruiting",['Breast Neoplasms'],Breast Neoplasms
